id,subject,education_level,chapter,topic_name,reference_component,component_type,student_note_evidence,label,numeric_score,is_hard_negative,source_type,source_reference
REC-GEO-01128,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,"Key Point: Glaciers form U-shaped glacial troughs, cirques, and moraines. [Summary]",MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
REC-GEO-01151,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,"Mitigating natural hazards (landslides, GLOF, floods): r=k mapping, early warning systems, slope stabilization, and d=aster management plans.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-PHY-00030,Physics,Class 12,Electrostatic Potential and Capacitance,Parallel Plate Capacitor,Capacitance of a parallel plate capacitor in vacuum is C = (epsilon_0 * A) / d where A is plate area and d is separation.,formula,Exam Revision: Capacitance is the ratio of charge Q to potential difference V. (Important for final exam),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.8"
REC-BIO-00571,Biology,Class 11,Photosynthesis in Higher Plants,Light Reaction and Photophosphorylation,"Non-cyclic photophosphorylation (Z-scheme) involves Photosystems II and I, water splitting (photolysis), ATP synthesis, and NADPH formation.",process,"Note: Light reactions occur in thylakoid membrane. PSII absorbs 680nm light, photolysis of water releases O2, electrons flow through Z-scheme to PSI generating ATP and NADPH. [Ref: NCERT Chapter notes]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 13, Section 13.6"
REC-CHE-00313,Chemistry,Class 12,Chemical Kinetics,Arrhenius Equation,Arrhenius equation k = A * exp(-Ea / (R * T)) describes temperature dependence of reaction rate constant k.,formula,"Order of a reaction can be zero, fractional, or integer determined experimentally.",MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 4, Section 4.5"
REC-PHY-00273,Physics,Class 12,Ray Optics and Optical Instruments,Lens Maker's Formula,"Lens maker's formula 1/f = (n - 1) * (1/R1 - 1/R2) relates focal length f of a thin lens to refractive index n and radii of curvature R1, R2.",formula,Snell's law n1 sin(theta1) = n2 sin(theta2) governs refraction.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 2, Chapter 9, Section 9.5"
REC-GEO-01098,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,- Fluvial landforms: upper course erosion creates gorges/waterfalls; lower course deposition creates oxbow lakes and deltas.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
REC-GEO-01177,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,Monsoon rainfall brings heavy water to Indian subcontinent between June and September.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-PHY-00200,Physics,Class 12,Electromagnetic Induction,Faraday's Law of Induction,Induced electromotive force emf = - d(phi_B) / dt is proportional to negative rate of change of magnetic flux.,formula,Key Point: Induced voltage = - dPhi / dt. [Summary],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 6, Section 6.3"
REC-PHY-00042,Physics,Class 12,Electrostatic Potential and Capacitance,Parallel Plate Capacitor,Capacitance of a parallel plate capacitor in vacuum is C = (epsilon_0 * A) / d where A is plate area and d is separation.,formula,- Current in a conductor is proportional to applied potential difference.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.8"
REC-PHY-00058,Physics,Class 12,Electrostatic Potential and Capacitance,Energy Stored in a Capacitor,Electrostatic potential energy stored in a charged capacitor is U = (1/2) * C * V^2 = Q^2 / (2C).,formula,- Stored energy U = 0.5 * C * V^2.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.10"
REC-CHE-00370,Chemistry,Class 12,Electrochemistry,Nernst Equation,Nernst equation for electrode potential E = E_0 - (RT / nF) * ln(Q) where Q is reaction quotient.,formula,- Galvanic cells convert chemical energy into electrical energy.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 3, Section 3.3"
REC-MAT-00978,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,- Factoring method decomposes quadratic trinomial into linear factors.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
REC-BIO-00733,Biology,Class 11,Biomolecules,Enzyme Action and Mechanism,Enzymes lower activation energy barrier to accelerate biochemical reactions via active site substrate binding (lock and key / induced fit).,process,Enzymes accelerate reaction velocity at optimum temperature and pH. (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 9, Section 9.8"
REC-GEO-01115,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,Note: Deltas are depositional landforms formed at river mouths.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
REC-CHE-00431,Chemistry,Class 12,Haloalkanes and Haloarenes,SN1 vs SN2 Nucleophilic Substitution Mechanism,"SN1 mechanism involves carbocation intermediate with inversion/racemization, while SN2 involves concerted single-step transition state with complete inversion.",process,SN1 proceeds via 2 steps with carbocation intermediate giving racemization. SN2 = 1 step concerted backside attack giving stereochemical inversion of configuration.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 2, Chapter 10, Section 10.7"
REC-MAT-00984,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,Key Point: Factoring method decomposes quadratic trinomial into linear factors. [Summary],MISSING,0.0,True,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
REC-MAT-00914,Mathematics,Class 12,Probability,Bayes' Theorem,Bayes' theorem calculates conditional probability P(Ai|B) = [P(Ai) * P(B|Ai)] / sum[P(Ak) * P(B|Ak)] for partition events Ai.,formula,- Bayes theorem calculates reverse conditional probability given prior probabilities.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 13, Section 13.3"
REC-GEO-01023,Geography,Class 11,Fundamentals of Physical Geography,Theory of Plate Tectonics,"Theory of plate tectonics explains large-scale movement of Earth's lithospheric plates over convective asthenosphere forming divergent, convergent, and transform boundaries.",core_concept,Earth's crust = divided into tectonic plates.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4"
REC-PHY-00112,Physics,Class 12,Electric Charges and Fields,Field Due to Infinitely Long Straight Wire,Derivation of electric field due to infinitely long wire using Gauss's Law yielding E = lambda / (2 * pi * epsilon_0 * r).,derivation,Key Point: Electric field of long line charge is E = lambda / (2 * pi * e0 * r). [Summary],PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15"
REC-PHY-00270,Physics,Class 12,Ray Optics and Optical Instruments,Lens Maker's Formula,"Lens maker's formula 1/f = (n - 1) * (1/R1 - 1/R2) relates focal length f of a thin lens to refractive index n and radii of curvature R1, R2.",formula,Exam Revision: Total internal reflection occurs when light exceeds critical angle. (Important for final exam),MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Physics Part 2, Chapter 9, Section 9.5"
REC-MAT-00975,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,Sum of roots = -b/a and product of roots = c/a.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
REC-BIO-00678,Biology,Class 12,Principles of Inheritance and Variation,Mendel's Law of Segregation,Mendel's Law of Segregation states that allele pairs separate during gamete formation so each gamete carries only one allele for each gene.,core_concept,Exam Revision: Alleles segregate during gamete formation with 1:2:1 monohybrid genotypic ratio. (Important for final exam),FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 5, Section 5.2.1"
REC-PHY-00233,Physics,Class 12,Ray Optics and Optical Instruments,Lens Maker's Formula,"Lens maker's formula 1/f = (n - 1) * (1/R1 - 1/R2) relates focal length f of a thin lens to refractive index n and radii of curvature R1, R2.",formula,Lens maker formula: 1/f = (mu - 1) * (1/R1 - 1/R2) where R1 and R2 are radii of curvature of two lens surfaces.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 2, Chapter 9, Section 9.5"
REC-GEO-01056,Geography,Class 11,Fundamentals of Physical Geography,Locating Tectonic Plates on World Map,"Locating and mapping major tectonic plates (Pacific, Eurasian, African, Indo-Australian, North American, South American, Antarctic) on a world map.",process,"Key Point: World map plate locations: Pacific, Eurasian, African, Indo-Australian, North/South American, Antarctic plates. [Summary]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4.1"
REC-CHE-00494,Chemistry,Class 11,States of Matter,Ideal Gas Equation,"Ideal gas equation P * V = n * R * T combines Boyle's law, Charles's law, and Avogadro's law for ideal gas behavior.",formula,"Exam Revision: Ideal gas equation relates pressure P, volume V, and temperature T. (Important for final exam)",PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Chemistry Part 1, Chapter 5, Section 5.5"
REC-GEO-01001,Geography,Class 11,Fundamentals of Physical Geography,Theory of Plate Tectonics,"Theory of plate tectonics explains large-scale movement of Earth's lithospheric plates over convective asthenosphere forming divergent, convergent, and transform boundaries.",core_concept,"Plate tectonics: lithospheric plates float on asthenosphere, interacting along divergent (rift), convergent (trench/mountain), and transform faults.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4"
REC-PHY-00040,Physics,Class 12,Electrostatic Potential and Capacitance,Parallel Plate Capacitor,Capacitance of a parallel plate capacitor in vacuum is C = (epsilon_0 * A) / d where A is plate area and d is separation.,formula,Key Point: Capacitors can be connected in series and parallel combinations. [Summary],MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 2, Section 2.8"
REC-MAT-00839,Mathematics,Class 12,Matrices and Determinants,Inverse of a Matrix,Inverse of a square matrix A exists if det(A) != 0 (non-singular) and is calculated by A^(-1) = (1 / det(A)) * adj(A).,formula,Adjugate matrix adj(A) = the transpose of cofactor matrix.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 1, Chapter 4, Section 4.5"
REC-MAT-00952,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,"Key Point: Roots of ax^2 + bx + c = 0 given by x = (-b +- sqrt(b^2 - 4ac)) / (2a). Discriminant D = b^2 - 4ac: D>0 real distinct, D=0 real equal, D<0 complex. [Summary]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
REC-MAT-00990,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,Exam Revision: Arithmetic progression nth term is a_n = a + (n-1)d. (Important for final exam),MISSING,0.0,False,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
REC-BIO-00594,Biology,Class 11,Photosynthesis in Higher Plants,Light Reaction and Photophosphorylation,"Non-cyclic photophosphorylation (Z-scheme) involves Photosystems II and I, water splitting (photolysis), ATP synthesis, and NADPH formation.",process,- Photosynthesis occurs in chloroplast stroma and thylakoid membranes.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 13, Section 13.6"
REC-MAT-00798,Mathematics,Class 12,Integrals,Integration by Parts,Integration by parts formula is int(u * dv) = u * v - int(v * du) with ILATE rule for selecting first function u.,formula,Exam Revision: Definite integral int_a^b f(x)dx represents net area under curve f(x) between x=a and x=b. (Important for final exam),MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 7, Section 7.5"
REC-BIO-00536,Biology,Class 11,Cell: The Unit of Life,Fluid Mosaic Model of Cell Membrane,"Fluid mosaic model describes cell membrane as a phospholipid bilayer with polar hydrophilic heads outside and nonpolar hydrophobic tails inside, with embedded proteins.",definition,"Key Point: Membrane structure: lipid bilayer with hydrophilic heads outside, hydrophobic tails inside. [Summary]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 8, Section 8.5.1"
REC-BIO-00599,Biology,Class 11,Photosynthesis in Higher Plants,Light Reaction and Photophosphorylation,"Non-cyclic photophosphorylation (Z-scheme) involves Photosystems II and I, water splitting (photolysis), ATP synthesis, and NADPH formation.",process,Photosynthes= occurs in chloroplast stroma and thylakoid membranes.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 13, Section 13.6"
REC-GEO-01178,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,- Monsoon rainfall brings heavy water to Indian subcontinent between June and September.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
